# BodyM Data
# 
# Data from:
# https://aws.amazon.com/marketplace/pp/prodview-w3762gcflmhzk#resources
# Human Body Measurement Estimation with Adversarial Augmentation
# Nataniel Ruiz, Miriam Bellver, Timo Bolkart, Ambuj Arora, Ming C. Lin, Javier Romero and Raja Bala
#
# Training hwg_metadata.csv file
subject_id,gender,height_cm,weight_kg
TxXk8vYaUjs-OZCkoa4VOl7qEsR2l6-WPcHoRJbfxhs,male,180.3,63.1
7DdeFkyViYoPa30dxDCuf5dQ0ozqHKwzj3gKGZyBGrY,male,178.0,80.9
YSj1PU4BApztzlYwlSH_C6pUGl1ZqLjjbvu8rUJpp-8,female,168.5,69.5
zxWNGv-MTZSuC0Nx6fzyCJKLlpsfXZ-MDRmMX7pIKo0,male,164.75,70.95
lWosDwk9v0WlDhLh-pvR_9YLzzzL9T3SmzEIt54NWpg,female,167.2,49.2
xoetielk-jHR7YRaEhqDYaudPd0mWBXe3g4tx7BWn2k,male,180.4,82.65
moSoucNK9FIMD5_Tg6E9GIyDO-hh_E7PZOgFMRoOu1w,female,164.5,66.8
-ynFzSsRfz40hlq0nzQI-0iG7wNcnj_WYYSsdOyy5wI,male,165.5,71.5
2eAFDpd5_d9dDkD8Wufm0nmGIXv5zqtQIWLWQ5P4M6c,female,165.4,67.4
mxHdyqO0muEOOY8F9RPm4GeZqhWO1pjThEJFK1dkjHU,male,169.0,74.1
m99OQllmKlgocAaVE09co8PhQIg6T-MxzDlrm-0Cjm4,male,190.4,90.1
tiAYJnzByCVYjn5nAAVLhmzkaAWwbwxrudscG6replM,male,172.5,76.7
hlmzuLA4xyQUXDr-oK3IABc-jhnEPobq0j_8qazKNNI,male,184.0,85.3
gA27ObOs0JZs_558iL3nBrqSuHe5mMMa9QYPsw9bjjs,male,175.25,78.75
btEn7I6xi14utKM_CN9CqdnrCP-4yq6egUsBHfS3WdI,male,185.4,86.3
dJqIe2osBu3bKEUIljV6-vq3Zw5ocjAaaCAqumhc1QU,male,183.7,85.0
ZcCzgdDKMPR4oPr0c5GUXYe6fnzYwdUuEMNpbY5dMzc,female,171.25,71.2
DNDgaE6BmUFno7fz7Lv2jHwHZ7Za8QFpLVa0hgdtcxk,female,166.5,68.0
wXVCq4nyO3JYzDSQb9wB_wYHSmWme3NJAJQ1aPf75Co,male,182.0,83.7
z83O6aUc1qpDFMp7wl3jtTLGvDJX4jwrSOT6frHt0aQ,male,176.0,79.2
oSmR2EI7gSPSK6CMthxoVUFU3BJ93YaAMVnCF4EmSz8,female,156.15,61.05
pUBjnp1v-_G6KQHymv70x4a8qg_r_f-L7RbMKnMbNC4,male,175.5,59.75
10YcTVisuXzRDPGPFNYphp0w4emPdwGN6E_AdsLTuPE,male,191.0,90.4
Z7fkTe67cfrHsJ3PSoVuhD-K3EcFO6HATvSnOK-kbPg,male,177.0,79.9
qZ7bhYR_ffKpcpSwBqoIIKCnWKb1wcGqnJaP-iBdGIY,female,172.0,71.6
Q7mU0hXmoLdyNJep0JFlulz3lLODrEnGPuKc8TMdcx0,female,163.5,65.9
vMhSzosefiIYlQfyz1333UaP8cQszXJlLOgMkb5EEwA,female,168.0,68.9
EZSFs4NfveRhx2gyv5v3qrH1_Rh53qhl24r5JzUSCoA,male,179.2,81.5
uk-CtxwNfL2uxYjW-QCuXNC66fHWCTOCB8AmchLLHZk,female,159.2,63.0
H_2OChxzUXZmq1rWtxnlgVFgwmkkFxDkYbPVNYG3m4M,male,180.25,82.25
9qVCJoXCAJwZaC9u5-kXG26GlA3JmoMw92Rp5oiVEg4,female,153.6,59.2
qS9bgiy-nVA3MQvrhB5ffqRlkn7njLlUgue_gZbHF6Y,male,177.55,80.2
Usg9Weoa-4xNT9Yqfx3_HYX57YiZEHCggyVLu61dt6I,male,178.5,80.9
3LtoBREo0oJ058FPutEgX3dYNGp3wm5eiTGKD3Nc-Js,female,176.5,74.5
7tXOo2zQVaooe8RHfl4Db8bshORuWkeNqa-z90Ou4lc,female,165.5,48.4
xpLRSBTmbLquELZomksgYN0fN_-2EZ7NANEQHBOeGKo,male,180.0,82.0
APPW003QXuBi87VOA5p0sEo04WdZKaw0-JIuA9eb0Nc,male,170.65,75.0
tZGSxqVqjMexWpvXsaOAWmJ3GEFkyAoaw7mRLLqs5HE,male,189.5,89.1
aKKwnxgz6__q6Gsnu5h10ZMvUieiKrZxPbNZI2Cqlvs,female,155.5,60.4
extNk1CQ8sO6YQ6w9Rj31axV4wJTI-n__UbDEtCsGdA,male,176.5,79.3
zBZvrEemVw2x6OUbjBouVqzyGVLxsL6CvNNDYFOsKLI,male,181.9,83.3
GFNADLQ2HDtH5qhFavpu2_jRkAmotWyIsdleATeVNBU,male,186.05,86.4
bkb-fupdaF5Pw5XyQD3odpG7PbWBbt70t3J6CuYSiVk,male,179.5,81.5
_iqxviX6D8gDSp91KWoSY5DHCpwWwehBckOngn0-M-k,male,179.0,81.1
RCvBZwL6ySv9VZVZ5BZjlncUxRBCExRk8cLHIXkL2mc,male,174.25,59.15
fnpNSXIAebizUnAre0llggSxShXClKsiboSZ2QbELNY,male,184.5,85.2
hW2nKkigYEBoUOo14i3BHifQZLX6rw35VSPoWZxPNN4,female,162.0,64.6
1iNLc9Y7A66Ulg98SZyMiKgeyOdmugfXlmXEYSMa7iI,female,169.25,69.45
dYwFFnHu3CgATW4fXv--p6MO_X6EVYkslaxCBEaJfUI,male,166.5,53.4
B8ND_3IzBRZG78mbv0TrUyJn79ZXP2zkAyth6Wsw1Mc,male,189.0,88.5
S8DNkHWYnqSYrSKVjzT48pSx5KnBvkPR9YANe3OxRNk,male,175.5,78.4
3WBcOVmPX_zAto_zQdRju90F9aPkxEJA5IzmYPaklDg,male,175.0,78.0
s54yIZNewRa3lzGAm5m3geWsbCp6MKlTEJ-t5WEeY8k,female,169.0,69.2
bXNDG5yJPPqTKSoMPxTrhFaT_slKtuG76Sdd4dNxySg,female,155.0,59.8
QhxNLGGNPt_CLAWdS2v9-VV6QzaYIjd0kYa2TSu167Y,male,179.5,81.3
qqTK7jXl6nUoy-hIAa5PKc0PZpdTZ5l8PHtodgNN_Eo,male,170.75,56.7
CkenlGnzhHhAweaBpkT1av5IZItgFBk2k05QPYSLXu8,female,168.5,68.8
yR175FYo-5EKEoza-5iE6JVKBmUVtYKlk6q_5C1nXrI,male,188.0,87.65
_D1IcG_Q2aE8GS8r6GYMR0DrEwVw4Cz3pyJ00B0maDQ,male,173.5,76.8
SeU7Oa1_lbmjnPf7Ia-FHrIGFRH9rMXzK6XlsB8wg6I,female,154.5,59.4
1vpJCFKSupem5PPO9F-bvDjy5iKLyHyuryg5RDYyus0,male,170.2,74.3
UHx7qMqO-OHAWMSgjcrcrnJOIo7vRx3QOizllotU2oE,male,175.5,78.2
W-RQY1z606QE2NMPkSyI5ONAW-hoIDGqmNBQI-XYinY,female,158.5,62.0
LWS7u2dM1oIlDpu0qfB0Fh8kUXtyKa2Bzu2Zy8gx69U,female,171.5,70.7
-5OHO2b5mRDY1rvAf07sYYtekEEX7ViEGmvRr7l4tfc,female,163.0,65.0
e-0lza77JKC-xvdfzGUtaX732xERpAyfyWYVzpbQGdk,female,158.5,44.2
SOBDbKkRyVnde0LsY4ekKIEN8FK8nlUfpvoUmD1tZyI,male,167.0,71.8
wWnuKBtfD0TJTzw07s5OxNkw_Zewroc0oIVouE_-0iU,male,176.5,78.9
MoVC8zaNHbXveUHEwDF-a7ohr17YeOCTHW_iDKwpc5A,male,172.0,75.5
K5UppEJ2C0RnQTWilh3PLrwSvbVlkn6T29I3ZCs1vII,male,173.75,76.8
OG9Sg6chAt62VpE1YhaBQcIQ1Qv22fYUHRPndomcxz0,female,158.5,61.9
6E-ijOCvyEWroi8EYl2I51eU-NBOYt0LlieQHYeasx8,male,173.5,76.6
eUQaVsLyGr_zoE6EwWwpU6Ww9q5aO932Y5LxH0ViKQo,female,167.8,50.5
k6mUYQ--EsUFkUXes7CyUrDDVR0TGGdy3JesOw4muuo,female,164.5,65.9
K6AJeEjNFAAABQjy_5cQ96BIGvZhSD5OLDiH003A4HU,male,174.6,77.4
Lvkkn8G0hPPSfS6W8tEqFd2e0dtvUIBx2VcoFHLYXEE,male,184.0,84.4
59bc2765681516389ccf4513,female,167.1,67.6
mTsjIVTuExMqDOs4rgUWzVrk_s-3Y2syQl4NyccrLbI,female,161.3,46.2
ZDMsZj0pYkVmeSNPYeL7HvTEVgo1YmJpUhH6mNDjIOk,male,172.0,75.4
_inbvNfmzAhTXq7VF6CCfnykaeMIB2VlJjOmLKr7TzY,male,174.5,59.8
iU2sVInCtVunrailm4rEZk2Dsnrij1z_DGfKVvjgNUs,male,179.5,81.0
UJrdm9giorML-PfhB543ZlhkbGFzXA3BH8saXg0PWVw,male,177.5,79.5
S9zKF4YjHsOv9MC2NLaW4o0k8o84LWICxS8BJ5wsQnk,male,174.85,77.5
nABobY93RIm5CgL2YfJ3aZnXF6_za1yd1oNPrC3bszI,male,179.0,80.6
4UEceASMrT61xiF-hLZEjxa5PpAZxT6PG1gVbztzWcQ,male,186.5,86.2
Oy8RHBJN9tp8RgpUs4Pg2x7ALbud1MPkfbF64WxpE2Y,male,173.0,76.1
6G6oYfY_1KdG63aIAEbDisjnRAalV7xOP0Kj9jajxJU,female,158.25,61.6
GYTnlaKA2rWl9aSy0W9Jdwv3IV-sh-UTxnNHvGd5IzE,female,159.0,62.1
y32dEeA-iZr8Pt91kD30sOJRmugAdCm-jzF6aHYt_oE,female,165.0,66.1
KBAU1rWD43nsok2kcZJkGqqMKRUMIpMURs6n7DiIbAk,female,164.0,65.4
AJrINvKEvx1BaOMF9r23zwKdD9tfkHY4jSO3GyImELQ,female,161.85,63.95
GyU3djh8hRxo667iEytXkPFBboVbsHxfQlbDM9X1fMA,male,164.0,69.3
6CxHzwqW23eLWqsWrQuJbwr9UWlo7pv87YqZTFiWxws,female,164.5,48.5
2A-OwfseLIFUUX6GNQFD8YuEVTs-luhhW0d6P352JyE,male,164.5,69.6
cXSxzUabb0JDPlCDbrdV9_JCKvd0rSEG27KGN5i7G6s,male,175.6,77.9
QvvspmnbMFsvetheLFMmqbxPuYhuz7z2HpKC_jXBj0o,male,170.0,73.7
ZpkaybknCIvVhfD4OrVcF4hiLxjFcZSPAmNB4-ZmTUM,male,176.7,78.7
Uv0m2CsOMq4Ll7gVXkA9zRMJOIu13kj44KrnuOq91jU,male,173.5,76.3
w1iNAbmo8qiJ7wnf4IPgadm4T5UJ-BUAqXNTItzYiqE,male,163.5,68.8
q29Ka7U5AnBBzFK_CLTWyiYURy4qRpXDfow3l0wt7Is,male,181.0,64.9
OHJbKBoYWYD-m6mpQi8Xw4zXuMKQe0g8APH6z__VLv8,female,168.25,68.1
Hzt2DIA4sSGlDqQG_pWdBb7TmQdslY95FZ0d_1ac2uw,male,171.0,74.4
LAylutsZzyozv6hpU2zkLc7tSoVn0KA7MHpFSNF31bU,female,168.5,51.3
tUYlv4GX0ZmahKhPdKkB63BAfZ0-5z048-POR9ivZdc,male,169.75,73.45
-494U-YoXOD8e8gkCuyaRLn4MLo5P8Dm2B1s59WBGdg,male,178.0,79.6
imr_d2YgYcSBs3v8LjlBHqG0HS9ACezVaKNvEk9esgI,male,184.7,84.6
L3gOZE9_foSWpEGDymPGZ72xRwNAjs30LgwA2HK5Pck,female,154.0,58.5
HTxLE7dUgdo28d3l443uipc24MX6AMIc9oqgSSelXcE,male,168.0,55.25
YCYZfuKdUfWrvD0Wa_bpzqRO2pV06RuSS-4SSZOavSY,female,164.5,65.5
Xpl_TrpKfelndMt69vi8OE1UHBWiE8uzV6Y8IJPuUs0,male,179.0,63.5
kIylnWWgtxbfedUMpfR5Ot3-iuysBKh-wHxw0Qwh46c,female,166.0,66.5
PvvWNiET5hz701BDbx_LMXCRHnH7W94qby9EuCVLxs8,female,154.2,58.6
4X6MQ076vR6ncRa7kAQJGyJanmpjzpY9L0OF4DaOw5s,male,177.75,79.35
0-XhQ-_PmaT9DVwpTEiOdhAFo0CD2e5T-32D899sQpw,male,180.9,81.7
4zydBaQiHRmsujJ961bicneBbDYHlmHxPeLTQBorLzY,female,167.0,50.4
qQo_oIPiQ5oiU6FKlKj0rQl95bc57Mf2fx4ZfLoCMsg,male,174.5,76.9
Vlfc4F6gFYKkpCJux4gxVJzSrlubik60_HDkzkwcIqI,female,171.5,70.15
0E3196x5V49sGp00GuePdIl0QqWVXyzssZ92z7KBt1M,male,182.0,82.5
_-FcJa_1NhwN2S8RaulW3yaAaBnkDM3lK1rkoiSILT8,male,182.0,82.5
4V0D7qiw6J5sTLHjBGkxAjwpIZRx-KPVaQWLWf8xy4o,female,162.25,63.95
JAg_vZFKeCSYFw9koOgVKilSrq2EHj1RJfMuWx3zSr4,male,166.5,70.9
UD4C_0aOFgXZOQev3RxDO_cdPtRCnlmUxIA5YFM78Pc,male,176.0,78.0
0nUGCGJVMuW97nuWEcXti8w-lDDCvyrOgT7RzfE_C1I,female,169.75,68.95
fXAVRAvJxNQVKYTuT_YpnJiF36hIZF5FwwZWhhCjkd4,male,191.0,89.2
Op8r02niR4ewKbhCNlxQ0bbj9lntsw2SLCKTfXOjsc0,female,170.5,52.8
E8-vjMUBIIvCU3QWccMaqpmmwMclKonOuHHZEaPFWis,male,171.5,74.6
4bpNJgeZd3-fSRjAsrW6eRInYZ6LOOeVVGC0dfWjwNg,female,169.0,51.8
vbZZsZ3TYtTI253SiLaYLGYn-BT6NSlnN-B60PQzdHw,female,161.8,63.6
dPRinhZqztN_Hf264QHnP_0Wg121yQ90oKTvePLyM8o,female,163.3,64.6
x7LgGXIftB0_VojHFSS80SnGLd2l2y2U-Tsp9wpqHcY,male,167.0,71.2
kIosKBvrouT2CfUkiqjmsqqm4UXFJ411t3NDPSJ8HpI,male,178.5,79.8
IWvdVOoB64ZWXoz1x6sNBcoyFkEoDnxG43oOK76pElY,male,170.5,73.8
MjvyiQerHJp4LNFaYjErBuE5gZXzJTTBxjRPbdaIkX8,male,181.75,65.7
tHlUh9CpvOLylJ9a7HQxa6tAoaZSpk3JaUOB9RRfHCY,male,178.0,79.4
wyo56gHJyQO26BfciyAHy7U9Tx2QnhxCIv0tK_rDou4,female,165.5,66.0
Crb0x2lhEjGXXrx0Vmvx6cTvpQlX4fyn6NlbcU-KvAQ,male,177.5,79.0
zdbQ1prRzbkf5E4QCkM63hRWBbYPFmzD9k2QtFgYI6Y,male,177.5,79.0
5gJvsNAdEV-aOfld0OxN76tkiEDyrQzQMbP5j5a4Fz8,male,189.0,87.6
1F0kEDeQXT7IOic6etMSOANMhH7SvKE1o-THF11ugdw,female,159.1,61.7
Qq9NaLjx3iFSgN4IO9FFHNQhM-HniE8cy7GXNWpJVtk,female,173.0,71.0
oxkxGp4O5kRM_yq45ZJMHouX_gxIjQnW3X0DzFAgbx0,male,172.2,58.6
HUX4yHwQA83GA22ZmJAVAnd_mWc8lMPwOzZthpYFmJw,male,181.0,81.6
LG8w5pRNQxAS1OXu32ttcFgCo2x_udBwl4IY-pkH-G0,female,158.3,61.1
1hW_MCqKCiuyI_RdcwYn7k0pFVsCyG5epVA4Lv-4jGU,female,161.0,62.9
WBiAmI8mUEJbHRBA9fz4cixw2gSRkyEg2wIu1tXTHe8,male,174.0,76.3
gVaFww_QRFR61Dd3IjpZzlsqmmNHOuwACc1wztI9ixI,male,174.5,76.65
D6kXZAh1mfppxOiWxUvsXamValVp-JjjGhTOtF4V6AU,male,171.5,74.4
nJJBOqgWjpSrrS1KLVLLXOYuWUq284qw6hLwLsyZZAA,male,171.5,74.4
d8ssqeq9ARBrTL-SwXkbI3vDGH_FheA5lAGX8cxbOU4,male,159.75,65.6
59bc2766681516389ccf45a2,male,165.1,69.6
lkyhBZH_7_G8UcWiTqBujEauc0CA5LBqBVijmmk50uw,male,159.5,65.4
BGjL1f-CjLwYekISOM-ZP9CGKLtlVbXMfak4uh6NEtU,male,184.5,84.1
tk_IQHyKKnSaRC7JnLs-wuJPSlb-vArUTnfOWsgSapQ,male,169.0,72.5
59bc2766681516389ccf459f,male,174.5,76.6
bEEVIiPPqqwP38kdKJrb5pnbM5L3-1-Q4K0D5R-Xp10,female,165.5,49.7
tr0fHdMMfA31TbERAMt8AbVSEaqUoip0rGkh7_UZp8o,male,171.6,74.4
Yl8U2SSkkWDw2ewoGQLfj0P-Y_wwwe28W6ltWa6OE5k,female,164.0,64.8
jgZVDpdG6tLTkZXoAq80mPzizScTJEG7n1vuu76jn9o,male,183.5,83.3
D4fMm4EBjaPKD_HVNJAVfFWTZnB-r_ZKhWngRfO24MQ,male,170.0,73.2
NqNHgXJ-FnZz5ve2PHKKTHsACmQgTiZyRSFJs4BHXWs,male,169.1,72.5
pqOj_7-f3y7QFL8czSo4PF7CyeEAuJctuGbMvsnm4I0,male,180.2,80.8
5FMPgoKBaPrOYoeKbe9MUF6QoF6fUoDtS7uIhpANTn4,male,167.5,71.3
yDKNHjVVLnOxD_oBdXqQW1d9SwZDDiKn-VdTJGev_T0,female,170.05,68.8
QJjnm8eqcTWclApiqQ3yU8OmtAc6DsXvX5ysML60mZA,male,184.6,68.1
1r-5y6wiubbNTNDOhH0ypmCfrIdg_mJnMzR69G2i6no,female,168.2,51.6
jXtJLdJuADKSOOMl8VfKZonbn0KyS1gGcBcUdaURUKM,male,184.0,83.6
pKRLPLEKQlOAYkS3cSoDzCvwIHDUu83thaeib6rgK9M,female,171.0,69.4
1WwQ2-G5PJORq2Kz-d4p3pBAoPf8qHuIw2GtsE25bEQ,male,178.4,63.5
tKHi87qSvJrSlso55catxSZkeH2nTfQJ-omJ_79mJJ0,female,162.5,63.7
5vxfk__CW3elt0_ggBHOEjqApV96gaGUVb05_W9EgQs,male,185.0,84.3
PSWXWb1JMr1NXcxjGIGDSeYOT6YZLvclRRYBZT5AkzI,female,173.0,70.7
V4GbYnb5S_zYEiyQG08Buh_3gBaQq7uLKEV-FiGV0TA,male,169.5,72.7
rFUJ4sAg0xJpMiKyCvjFG1t15y-fUlnBwpCJyti9lHU,female,163.0,64.0
xqSrD3kKSH0jt-tGr4oooGvGQfZkbplgahtlxiuWCIo,female,152.35,56.9
KlCO_7813pIq4DnmhuGrYTD02wHzS24wjgUoFlvwAJU,male,181.95,82.0
5zcszVML0w78xRPzf_5uFJju-oe6cw0b6tanYu1nMho,male,174.6,76.5
ezYciku_K4N8OZ9VlDPm8fli_c-tGTxARSIx-ee--yI,male,169.8,72.9
AOROve_CMsO6bxWVAi3J6cn6izwWWgxmcCmZcV7Q0cU,female,159.6,61.7
hT25vKHsmc84oqfyJtFsrtgKxEg0TuJTiaOOu6-mtGw,male,176.5,77.9
98ybaqAtTEscPfdBt_pbzyB7uRzO8UymbWubJOh3cd8,female,169.5,68.3
xpPDaeqa7cFWYsOIUOk7-R9bijKBZszTk0YAStFyPdk,male,180.0,80.5
8irviJf2nJFtk3DCSB3zQ_iMByLhMZTcEHZC8AF9JtU,male,180.75,81.05
dH_zwnKxaYTy0WnxdzsTP7jzIsP7tpPewqI8hBghTsA,male,170.4,73.3
Y9QaPA3yA5D9aXJrkhkQhG_ho7pRkx8VTd8FNYNPTfo,male,179.5,80.1
F4TnEhf6SPRvMS4EpUaOTA2ZE-WJVz2b-YcJF3TxyKA,female,163.2,64.05
1R3W5ez3wY5D5sZtyTt4I65vfyeqoonQf8cItdkUyqw,male,166.3,54.6
KyUpCvLOaHfJNvUi1UqsGflxRBbyk5O5sHHE4Z3fYs0,female,163.0,48.3
kz9ZsjGgGBk7YU59d-1Ng5TuoWc72Bzj7y2HWR_FbmU,male,190.0,87.9
BuS-57KVH5PUMufrQLs3EkdD9lLWqtt06DpoL12nlsA,female,159.5,61.5
Xh60cQvKbDrqtBGVd8w99ZGaHI-9LOZnuYADjpDVlaA,male,176.2,77.55
3lCM3aLY_S5D8So-cmKS_wxvg4LEd3ByaVj7RwtJXPk,female,169.8,52.9
DCA3Le3s1Oh-UiRWy_kDjoieCC_MvJg_4ndji_I87jc,female,164.0,64.5
ZCo4kyD0JMVyA-kFfcwHsmIxExT4ii6WM2DS2JYSlcA,male,183.25,82.8
F2bHlcb2QbBRq0_jJC_kAC5En6uju_9EK54gmU_vnmQ,male,176.5,77.75
heu0Y7S4gPbcK1MOY4nTN5hnH7u7Y8YQ3_-A1_QwPtg,male,185.0,84.1
Gw0YnQkeRT6TNrIYXuJ3RlEFf2CRfeSH1xeGryONI-Y,male,171.0,58.2
UpKByUk0R-xH0de_VHTP1DIbIf7IHrNBIUPzD6YQth0,female,166.0,65.8
XChq7P1lqOo--lFR5_wmw1iL9KE3a4-ARks2xlDKFD4,female,163.0,48.4
G20SP-1En7Quun7441TOxc9maw-RyyniTksdrwPvJg8,male,173.0,75.1
vkksn2RCSbypUytk-hVipm2siTrFOOo4ThunldZNHEQ,male,180.5,80.7
59bc276e681516389ccf4844,female,165.0,65.1
SCrgJSZYcGAKjmC780rJme0Zww5HMuPWH1vGrplVehc,male,170.5,73.2
O4seCrLSEagQp6BGJTsPYovKuLedF1KiXDYJjsxHV0w,female,162.2,47.9
aKCbIlgkgwR0Tv0hD5Y3Reox0bJEgCiqJMVSaIrRKRQ,female,156.4,59.3
hcr41wOhrcxY1NAgTiJ_50lotLfEnhCxj0h8iMEjJlo,male,163.2,67.7
XzIIbdAvug_HTiA25PW5MFyFyt7QzCVA5lNnmZN6BIU,female,166.0,50.5
-f435rmMBWdNpQenjlVoMqciq2qSKrVkdrcdeBhFadA,female,164.5,64.7
5EGWEEK1LY65tkKLQ7EYnBzkxSvRVvGKkbbH5xXhHSQ,female,149.5,56.6
TRtNqwFvqbRB7dP5iAW0CPCyC254XwlLQdNNTtOZ4j0,male,171.0,73.5
gxdL3v4FMMviG6lBMBdruqmXxZpzpKt1y_ztwGGGfhQ,male,178.5,79.1
KuaO0HukXURPXHNjwVlRBX54vTgGoJCgIlE6pJFBjuU,female,162.0,63.0
PzOCTMEqFNW_m0El8kk94x5NoGcA-L_d65TiAJe5p68,female,157.6,60.05
v99TYhN-aL9jS37fT7K_87UxZ3DOZ9NikUOlfjWTfWc,male,174.5,76.1
_ZamEJ24dG8_hV3sdbt6iqrWwvT8aUB0zCjq0h6_X-E,female,161.6,47.6
WHLyN1BmsXGjyZxBL6HVN-lq4TLZtDYyOvqlk5HxI4w,male,170.5,73.05
uq8_zsy7waIFa6uIbv9oNPTu8sxth0AoEiFRAP62_M4,male,180.2,80.3
ti2fvqxhFjIFuLhF23WHc7MpXMuWw4g4ccLAz9ztE-8,male,179.0,64.4
ccXAcqc28YYhNE3hRsOjttyRS5g7nHe4BqkS0IWwxyw,male,169.0,71.9
l2okRHurs3xMdNqHEqWFzVB_g4YbGoUUvMCToetp_mA,male,186.25,84.8
WnKXOTsT_HOrsCimdLNQ0avrn593cJCE7N3fCWGn9H4,female,161.0,62.2
TK6EBuLQbWBIE_w6NKPVidYrw3SD_s-_6brVS6a41j8,male,183.5,82.7
SnRufUG41gyAnwY8mh8ci8O3iUbshtmaQkXebwXadkQ,male,170.0,72.6
qkz_UfSXcjp8o00AfqoYSjbNMb-eyPPlCHaTQFRoo5s,male,173.35,60.25
x2fmUbzATJufaVIBNNEQHrtOCRFX3gQ6l9yZVZxvVFU,male,175.5,76.7
gawPz65AmfNlonEDdqvmqqVgcnaJ9lGZ9t9PLMSYX8A,male,169.5,72.2
e6nsYuQGF3wxDTjS-XbnKQlX_A45JrZ_IYwO9lA0hZA,male,186.5,84.9
9tplm5gImUViNEcYr2L4gMd5m3cwH61-cy8uJ4SItP0,male,173.0,74.8
Vs2eI7lYPCCR4N3jdBO4G9tBuKpH0ZXT3qpzOCmG9QA,female,167.7,66.6
Ve_FT5dVazanjRifMYJoMRRL3LBDF0Wjg_X6YyNcXzM,female,159.5,46.4
mKjtVtOlfAQeMaoAtJ6HVmzy2PiT2kqcn3ihTmy3rU0,male,176.0,77.0
ASWDIHpxAgE8tjKibGquSeNFX7ipcfS8_dfxbSxsPJ4,female,169.45,67.75
uq4DCL_ezHJURMKCNyYgyF1N2J36sYaBy-zQsrYfIhA,female,160.45,47.05
ocXcj8WETZi5Gd2VKpBnoNe8WFBcro0dRSKIaAWp7g4,male,197.0,92.7
GiOjWOb8rcgPHXaT_vxWEd-0khAQyWvbbMY6jQ0CMgk,male,183.5,82.6
GK2jds8tP3G6PyRZEtetBwDgWLEMWJUaEN_1btjyNrM,female,160.2,46.9
KNq9LWzRIJfcCQtM9-zFyifnJQUjTpBQI_cl49HX-Ds,male,167.5,70.6
Jz0F-sHOioMB7Z7xayumTURoIaK-p_Vkegld-AlB0oI,male,181.0,66.1
ARC9XVPHMy4OmvCLVt3pOlOR-Wv17WxdC6zj0jJiquc,female,167.65,66.5
7dbX_nuL2W2sH0mMPkEdNVgvOQU0WCx3MEQhXaeEdmI,male,186.1,84.5
59bc2760681516389ccf4333,female,161.5,47.8
p2B4yI1jryEWWbCCxGaBlXZf-6KhftowvESTZC8Sk-c,male,180.85,66.0
6QU-NVlHGSepb2kUjmq2HQ0_ufqINLTaw2HEMtKHNyQ,male,171.3,73.4
rLy5q5GzDMlUYUv7CAo2X89t0qncU_-j15zxHuxCHoQ,female,168.0,66.7
99-A0APISxIX3gIyEXo0VQ_XvAi27p-pj01xr3uMVsg,male,191.5,74.0
jRhOpBiBukCpY54id_vApU4ug-v6ejmZ221XvaO5DBc,male,176.0,76.9
KF4x5qg5axbnchXD1j_iCV4iFgu_9iXzYPt-MK7TyUo,male,181.5,81.0
3jM0qIx79JRrqajAJWO3X-j-CXHLizCUh24u2m88MTI,male,176.5,62.8
ZbNyhEtasd8OZKHhyFQOwXZGPEo3glRq_b3xc1asgkQ,male,176.5,77.25
_CwZV7JjweL1bNgowFMabyvvg2zUkljylkh4qYgiQoY,female,170.6,68.4
8UzAHjyGQuvdv7fOQCazoAcqVuVOv5H7j3ZWe_cwWDg,male,171.9,73.8
slOKLPyTsRXyhmLtpNxjwCKXUf5GBV51jreHY4MUjZ8,male,179.0,64.7
Iq9BZmJt_Dg-EuoVbU_Q7ttc7RWfR-PyHACAyA_NwHs,female,179.0,74.0
ecUGjMFkvAwtcVwM1IeTNbM5pYu2xRc_lYlPYb0qAXA,male,182.5,81.7
LmpCWk6jQZlA7EPOImRlJpNT_4ON6NgbzEMhwCJa2OU,male,167.45,56.1
oP0OgazySv5ASkVhP55xjlxtlUkANhXAiKB876Y898s,male,168.8,71.4
z6ry-gQzsSjp1Cd3uRse3JdreAawUiaFUYlCqHTxEbI,male,176.5,62.9
SZmnW-xc6SrqiqDHJsWld1yYThhr489nBwJCqzYIh-A,male,189.0,86.5
CpFafJDl0f2NkI4XPdcEpqtEtAyQlfh06eeNnLelmTw,male,175.5,76.4
J8vqwp_s55pqSPsvHuWqSgPJ4IaZN06w-8TxCp6c-jw,male,178.6,78.7
ZDukDpUhq-XJdgUN_E8gup7rIeIgAAC3fCidsBGSTi8,male,175.0,76.0
lLaKUu8T6XGcAi6D6SUxeHWcwyyaBqLr1ZV9QWhll-8,female,169.3,67.4
alvViEXcpt6DTJMCIgxAwfPXlieyPGTGoJs62yCtXlc,female,159.6,60.9
cVytttxSLrJkJZfDS7mqNACCPRKwCk7a978wWualrew,female,164.25,64.0
j3scOr7Agpc6mqX7390w1Nn1DSd35AU-mcbecE0rfZU,male,178.0,78.2
59bc2770681516389ccf4940,female,160.1,61.2
UVMzcuNGL27V5zxla6MePU3qTsKddVZxCu0I4JlEq6Y,male,182.0,67.1
59bc274e681516389ccf3cda,male,165.65,68.95
Ay17AXkv1EI2b1Cp-qH1xBuAKF-bNQVMEYruSbLCYxQ,female,164.0,63.8
GuzB5sQXsi21wqtnIQdcQI4aEX4Zx4J9P559gAxtV68,male,181.0,80.4
